tradingday,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2019-05-06,380.0,291.25,,332.0,-100.0,453.175,,-99.5,226.25,,,-85.30000000000001,562.935,140.75,2.0,,,,-91.125,52.60749999999916,-95.0,-201.25,,-120.94749999999999,-256.625,,214.3125,-249.0,167.5,,,,-98.75,130.0,74.905,322.5,,-47.75,47.5,,,188.0,,,1026.25,,,,-72.5,-152.16750000000002,,75.0
2019-05-07,370.25,125.0,,314.0,-107.5,98.7525,,-126.75,152.5,,,-85.30000000000001,502.4525000000003,132.75,-7.333333333333333,,,,-161.25,52.60749999999916,-119.625,-472.5,,-130.415,-259.625,,175.0,-274.0,130.0,,,,-146.5,125.5,49.6025,368.75,,-12.0,97.0,,,169.0,,,941.0,,,,-40.0,-168.2475,,-35.0
2019-05-08,328.75,118.75,,349.0,-103.25,45.29000000000002,,-109.0,97.5,,,-85.30000000000001,493.3150000000005,147.25,26.666666666666668,,,,-227.0,52.60749999999916,-118.75,-436.25,,-134.835,-255.625,,171.875,-252.0,12.5,,,,-65.25,170.5,31.485,502.5,,-30.0,17.0,,,199.0,,,986.0,,,,-10.0,-154.915,,176.25
2019-05-09,278.5,152.5,,357.5,-113.75,259.615,,-131.25,65.0,,,-85.30000000000001,452.6400000000003,158.0,10.166666666666666,,,,-186.125,52.60749999999916,-107.875,-282.5,,-140.9025,-255.75,,75.8125,-259.5,147.5,,,,-73.25,101.75,-7.567500000000003,443.75,,-159.0,-90.0,,,108.75,,,967.75,,,,90.0,-192.07999999999998,,62.5
2019-05-10,298.5,108.75,,323.0,-109.75,209.42000000000002,,-103.5,245.0,,,-145.4333333333333,508.2475000000004,192.0,7.666666666666668,,,,-168.0,52.60749999999916,-101.875,-307.5,,-110.25,-218.25,,80.8125,-291.5,73.75,,,,-116.5,122.25,-4.757499999999998,687.5,,-111.5,-96.0,,,99.75,,,946.75,,,,-81.25,-159.0025,,205.0
2019-05-13,325.25,176.25,,286.5,-86.0,753.5575,,-100.75,105.0,,,-137.49999999999997,407.41249999999945,193.25,16.166666666666668,,,,-152.125,52.60749999999916,-102.875,-113.75,,-102.08250000000001,-205.5,,119.5625,-239.5,-20.0,,,,-139.75,124.75,-33.2075,492.5,,-60.5,-83.0,,,121.0,,,1097.25,,,,65.0,-141.335,,282.5
2019-05-14,251.75,251.25,,367.5,-76.0,1445.0975,,-105.5,241.25,,,-137.49999999999997,465.06500000000005,152.0,19.5,,,,-84.375,-326.3649999999998,-98.0,-123.75,,-112.0,-212.625,,165.4375,-269.0,60.0,,,,51.25,78.25,-34.542500000000004,846.25,,-91.5,-43.0,,,221.25,,,1310.75,,,,38.75,-182.58499999999998,,392.5
2019-05-15,204.5,156.25,,381.0,-100.75,1378.555,,-124.0,52.5,,,-137.49999999999997,515.8699999999999,135.0,7.5,,,,-154.0,-339.6050000000005,-135.0,-98.75,,-117.86000000000001,-236.25,,110.375,-284.0,-160.0,,,,11.75,56.75,-82.17500000000001,497.5,,-76.0,23.5,,,198.5,,,722.0,,,,6.25,-183.665,,378.75
2019-05-16,199.75,111.25,,368.0,-109.0,816.825,,-139.25,237.5,,,-137.49999999999997,478.24000000000024,163.75,-6.666666666666668,,,,-151.75,-378.8649999999998,-132.0,-347.5,,-83.38750000000002,-237.125,,85.9375,-299.5,-330.0,,,,-75.75,60.75,-97.825,311.25,,-138.5,-26.0,,,158.25,,,690.75,,,,-46.25,-234.75500000000002,,297.5
2019-05-17,229.25,96.25,,368.5,-116.25,1134.7075,,-156.0,417.5,,,-137.49999999999997,414.7399999999998,161.75,-2.3333333333333357,,,,-167.25,-365.19999999999936,-144.75,-450.0,,-43.97500000000001,-206.625,,163.3125,-232.0,-122.5,,,,-102.25,78.0,-67.03,342.5,,-69.0,63.0,,,217.0,,,712.75,,,,46.25,-176.2475,,413.75
2019-05-20,186.5,132.5,,322.0,-126.5,1294.2275,,-164.5,247.5,,,-137.49999999999997,403.2174999999993,132.5,-10.333333333333334,,,,-198.0,-321.5674999999992,-150.375,-540.0,,-81.50750000000001,-231.25,,127.0625,-284.5,-102.5,,,,-89.0,55.5,-122.9175,445.0,,0.0,154.5,,,233.0,,,598.0,,,,98.75,-232.7475,,462.5
2019-05-21,166.75,0.0,,317.0,-119.5,1138.6525,,-134.5,-62.5,,,-149.3,376.5725000000002,12.0,-6.666666666666668,,,,-246.25,-360.9324999999999,-164.625,-640.0,,-84.32,-195.875,,97.375,-314.0,-370.0,,,,-63.75,-64.5,-160.19,227.5,,39.0,135.0,,,124.25,,,522.75,,,,-56.25,-250.41249999999997,,131.25
2019-05-22,191.0,142.5,,281.0,-112.25,1429.33,,-127.25,326.25,,,-149.3,391.7399999999998,50.25,-2.5,,,,-271.125,-325.76249999999936,-152.5,-323.75,,-54.98999999999998,-209.125,,148.375,-259.5,-101.25,,,,-29.75,-21.5,-126.64750000000001,413.75,,-5.0,-118.5,,,352.5,,,566.75,,,,-8.75,-202.67,,356.25
2019-05-23,214.75,146.25,,395.5,-108.25,1358.0725,,-119.0,127.5,,,-149.3,499.84500000000025,46.0,-5.833333333333334,,,,-230.5,-336.09000000000015,-154.5,-287.5,,-42.26250000000002,-179.25,,143.0625,-240.0,-126.25,,,,17.0,0.25,-133.095,371.25,,-19.0,-137.5,,,372.5,,,463.25,,,,-18.75,-240.0025,,222.5
2019-05-24,180.75,65.0,,508.5,-105.5,1189.2325,,-125.0,-152.5,,,-149.3,570.5675000000001,87.5,-8.833333333333334,,,,-313.125,-417.6425000000004,-195.375,-240.0,,-71.01,-199.75,,111.25,-232.0,-146.25,,,,-127.25,10.25,-170.7175,330.0,,-15.5,-202.0,,,372.5,,,446.0,,,,-125.0,-205.08499999999998,,-100.0
2019-05-27,157.75,123.75,,485.5,-119.5,1139.715,,-162.5,-172.5,,,-149.3,526.0100000000002,133.75,-31.833333333333336,,,,-240.875,-428.3925000000004,-158.375,-261.25,,-74.48250000000002,-176.875,,59.625,-226.5,158.75,,,,-67.25,31.0,-183.92000000000002,402.5,,-5.75,-153.0,,,254.25,,,399.25,,,,-37.5,-241.2475,,42.5
2019-05-28,170.75,136.25,,410.5,-109.0,1284.5175,,-149.25,252.5,,,-149.3,540.2925,112.5,18.666666666666668,,,,-194.75,-435.2025000000003,-144.375,-383.75,,-52.455,-204.5,,142.125,-222.0,140.0,,,,-123.25,3.0,-161.19,275.0,,-62.75,-195.0,,,230.33333333333331,,,336.75,,,,-123.75,-234.7475,,131.25
2019-05-29,28.0,156.25,,570.0,-110.75,1209.3274999999999,,-43.0,265.0,,,-149.3,524.2800000000002,137.0,11.0,,,,-148.5,-75.19999999999982,-177.125,-490.0,,-63.400000000000006,-271.875,,71.3125,-233.0,-42.5,,,,-124.25,173.5,-210.055,383.75,,-195.75,-249.5,,,229.25,,,360.0,,,,-123.75,-309.0,,227.5
2019-05-30,239.0,13.75,,570.0,-61.5,1539.615,,-43.0,137.5,,,-149.3,823.1549999999997,140.25,33.0,,,,-14.25,-45.56999999999971,-86.375,-373.75,,9.33999999999999,-271.875,,68.5,-52.5,-107.5,,,,-6.25,202.75,-68.2475,216.25,,-195.75,-249.5,,,329.75,,,340.25,,,,-38.75,-207.5025,,87.5
2019-05-31,123.5,-8.75,,570.0,-64.25,1362.9425,,-43.0,-196.25,,,-149.3,1176.2024999999999,140.25,33.0,,,,-14.25,-148.26499999999942,-86.375,26.25,,-186.1125,-271.875,,68.5,21.0,-107.5,,,,-6.25,298.75,-68.2475,-46.25,,-195.75,-249.5,,,280.5,,,348.0,,,,117.5,-238.33249999999998,,486.25
2019-06-03,195.5,77.5,,663.0,-73.0,1465.0925,,31.75,-115.0,,,-59.29999999999998,750.1399999999994,126.5,55.16666666666667,,,,-36.25,-148.26499999999942,-127.875,-217.5,,-32.290000000000006,-132.375,625.0,154.0,-247.5,90.0,,,,70.0,56.25,-138.175,426.25,,-53.25,-183.5,-3022.5,,268.25,,,453.0,,,,-56.25,-194.91249999999997,,108.75
2019-06-04,150.0,40.0,,660.0,-102.5,1076.6325000000002,,10.5,100.0,,,-59.29999999999998,758.2150000000001,70.25,37.0,,,,-57.875,-148.26499999999942,-136.375,-228.75,,-3.555000000000007,-139.625,755.0,83.8125,-288.0,302.5,,,,57.25,-6.5,-104.345,468.75,,-135.75,-179.5,-2002.5,,214.0,,,434.25,,,,53.75,-251.8325,,-21.25
2019-06-05,208.0,28.75,,701.5,-99.75,946.0175,,18.25,317.5,,,-59.29999999999998,708.375,87.5,50.0,,,,-110.5,-148.26499999999942,-129.5,-51.25,,30.534999999999997,-95.625,1190.0,153.1875,-276.5,115.0,,,,181.0,42.5,-73.6675,407.5,,-118.75,-123.0,-1442.5,,275.5,,,486.0,,,,107.5,-250.16500000000002,,-5.0
2019-06-06,227.75,113.75,,760.5,-91.75,1160.77,,17.25,77.5,,,-59.29999999999998,705.5625,102.0,55.83333333333333,,,,-122.125,-148.26499999999942,-115.375,-262.5,,89.74249999999999,-118.75,837.5,118.75,-248.5,87.5,,,,89.5,48.75,-52.349999999999994,150.0,,-122.25,-197.5,-1070.0,,293.75,,,433.25,,,,-41.25,-227.0025,,-327.5
2019-06-10,223.5,98.75,,672.5,-94.75,1033.7324999999998,,3.0,92.5,,,-59.29999999999998,694.5275000000001,86.75,30.5,,,,-104.375,-148.26499999999942,-141.625,-286.25,,42.71499999999999,-91.75,1225.0,134.0625,-255.0,-227.5,,,,49.25,30.75,-70.8625,455.0,,-154.75,-138.5,3202.5,,214.25,,,436.75,,,,13.75,-252.755,,16.25
2019-06-11,279.25,110.0,,580.0,-88.5,744.4250000000001,,-27.25,-167.5,,,-59.29999999999998,688.5774999999999,10.25,10.0,,,,-173.75,-148.26499999999942,-166.5,-251.25,,23.689999999999998,-114.75,340.0,110.5625,-259.0,-153.75,,,,83.5,-66.25,-69.04249999999999,138.75,,-261.75,-198.5,2355.0,,147.33333333333331,,,429.25,,,,-50.0,-261.25249999999994,,230.0
2019-06-12,349.75,147.5,,615.0,-77.75,571.9200000000001,,-3.5,200.0,,,-59.29999999999998,750.6975000000002,73.0,29.333333333333332,,,,-52.625,-148.26499999999942,-124.625,-98.75,,33.182500000000005,-96.125,2476.25,81.0,-268.0,-120.0,,,,175.5,54.75,-74.86,463.75,,-188.25,-185.0,2027.5,,192.75,,,414.5,,,,-41.25,-255.4975,,498.75
2019-06-13,308.75,155.0,,619.5,-67.0,553.46,,9.75,85.0,,,-59.29999999999998,736.8224999999998,28.0,13.166666666666668,,,,-84.5,-536.5399999999995,-133.75,-225.0,,19.095,-136.125,-308.75,34.4375,-277.5,-192.5,,,,86.25,-18.5,-123.14750000000001,375.0,,-274.75,-180.5,2495.0,,117.5,,,528.75,,,,-105.0,-284.0,,546.25
2019-06-14,302.0,76.25,,648.0,-68.75,424.51499999999993,,2.75,-117.5,,,-59.29999999999998,793.9699999999998,-3.25,30.0,,,,-55.5,-518.3224999999993,-117.75,-193.75,,15.575000000000003,-113.25,187.5,41.0625,-274.0,-202.5,,,,66.0,-16.0,-122.14,630.0,,-319.75,-167.5,-1575.0,,121.5,,,572.25,,,,-121.25,-272.245,,435.0
2019-06-17,263.25,186.25,,388.5,-88.0,445.67499999999995,,-41.5,202.5,,,-59.29999999999998,782.2599999999998,-7.5,56.33333333333333,,,,0.375,-469.6224999999995,-112.5,-48.75,,-46.86,-101.125,1497.5,33.375,-233.5,-188.75,,,,159.75,-8.5,-179.41,540.0,,-369.75,-204.5,197.5,,121.5,,,486.0,,,,-142.5,-318.9125,,442.5
2019-06-18,329.25,53.75,,494.0,-85.75,480.48499999999996,,-18.25,-235.0,,,-59.29999999999998,851.4649999999997,-24.75,25.833333333333332,,,,-100.125,-396.34499999999935,-122.0,-86.25,,2.5300000000000153,-102.5,1072.5,-21.125,-261.5,-151.25,,,,85.75,-55.0,-118.20750000000001,227.5,,-348.75,-134.0,3735.0,,117.75,,,481.25,,,,-137.5,-316.9975,,32.5
2019-06-19,338.0,31.25,,453.0,-72.5,61.44500000000002,,-45.5,85.0,,,-59.29999999999998,747.2275,-78.0,29.833333333333332,,,,-133.75,-395.8175000000001,-124.5,-175.0,,12.519999999999996,-88.75,1295.0,91.1875,-258.5,-298.75,,,,80.0,-106.75,-63.8975,311.25,,-346.25,-168.5,4370.0,,105.75,,,531.25,,,,-78.75,-220.245,,87.5
2019-06-20,326.0,-38.75,,378.5,-61.25,-76.82499999999999,,-33.5,-107.5,,,-142.13333333333333,668.8449999999998,-108.75,22.166666666666668,,,,-133.375,-419.2624999999998,-130.875,-282.5,,-13.652500000000018,-126.375,-22.5,60.3125,-299.5,-265.0,,,,3.75,-121.25,-93.4125,332.5,,-341.5,-125.5,70.0,,104.25,,,579.5,,,,-76.25,-291.3325,,-198.75
2019-06-21,335.5,162.5,,399.0,-78.25,250.48499999999996,,-65.75,277.5,,,-142.13333333333333,678.9675000000002,-131.0,55.166666666666664,,,,-139.125,-329.4849999999997,-117.25,-262.5,,-8.330000000000013,-104.75,1070.0,91.25,-244.5,-43.75,,,,35.75,-107.5,-125.7775,267.5,,-319.5,-165.5,760.0,,142.75,,,628.5,,,,-62.5,-250.16500000000002,,346.25
2019-06-24,340.75,-6.25,,307.0,-73.75,402.7925,,-72.25,92.5,,,-142.13333333333333,604.8225000000002,-120.0,54.333333333333336,,,,-134.25,-241.95250000000033,-94.0,-320.0,,-30.785000000000004,-112.125,1006.25,137.9375,-210.5,-250.0,,,,72.25,-79.5,-160.0575,321.25,,-243.0,-88.5,3445.0,,191.5,,,527.5,,,,-52.5,-228.91250000000002,,-43.75
2019-06-25,295.75,47.5,,362.5,-73.25,311.33000000000004,,-92.5,125.0,,,-142.13333333333333,598.315,-150.75,60.0,,,,-157.375,-266.5749999999998,-108.25,-245.0,,-14.900000000000006,-103.625,698.75,148.375,-201.0,-118.75,,,,176.75,-143.0,-127.815,408.75,,-280.5,-270.0,2875.0,,165.0,,,546.25,,,,-25.0,-262.4975,,72.5
2019-06-26,363.0,105.0,,322.0,-69.5,157.35250000000002,,-75.25,227.5,,,-142.13333333333333,513.7599999999993,-126.5,64.5,,,,-148.625,-325.25999999999976,-94.625,-216.25,,35.0075,-93.5,282.5,235.125,-166.0,-56.25,,,,88.5,-123.0,-77.255,380.0,,-321.5,-343.0,2167.5,,174.0,,,600.25,,,,-52.5,-189.91250000000002,,61.25
2019-06-27,382.5,78.75,,318.0,-68.5,247.14999999999998,,-73.75,160.0,,,-142.13333333333333,525.1025,-122.25,49.166666666666664,,,,-84.375,-264.4849999999997,-82.75,-88.75,,38.71500000000001,-62.25,71.25,188.5,-202.0,-81.25,,,,227.5,-81.75,-58.625,321.25,,-310.5,-263.5,1367.5,,125.33333333333334,,,756.75,,,,37.5,-244.9975,,13.75
2019-06-28,352.5,65.0,,455.5,-82.75,382.245,,-92.5,145.0,,,-142.13333333333333,434.0149999999999,-166.5,45.333333333333336,,,,-74.75,-351.34500000000025,-85.0,-97.5,,0.41500000000002046,-10.0,940.0,177.8125,-223.5,-100.0,,,,197.0,-131.75,-61.825,265.0,,-346.5,-246.0,912.5,,194.0,,,787.0,,,,87.5,-278.495,,245.0
2019-07-01,352.5,65.0,,455.5,-82.75,382.245,,-92.5,145.0,,,-142.13333333333333,434.0149999999999,-166.5,45.333333333333336,,,,-74.75,-351.34500000000025,-85.0,-97.5,,0.41500000000002046,-10.0,940.0,177.8125,-223.5,-53.75,,,,197.0,-101.5,-61.825,75.0,,-346.5,-246.0,912.5,,194.0,,,787.0,,,,87.5,-278.495,,245.0
2019-07-02,418.25,7.5,,296.0,-72.0,83.63,,-79.75,-275.0,,,-142.13333333333333,354.8900000000003,-126.75,12.0,,,,-105.375,-351.34500000000025,-95.125,-177.5,,11.742500000000007,-64.75,940.0,183.625,-194.5,-172.5,,,,-190.75,-107.0,60.644999999999996,-97.5,,-336.5,-225.0,912.5,,77.0,,,792.75,,,,-15.0,-247.9975,,117.5
2019-07-03,381.0,58.75,,217.0,-71.25,497.47749999999996,,-86.0,262.5,,,-142.13333333333333,445.3900000000003,-119.5,11.166666666666664,,,,-96.125,-351.34500000000025,-79.0,-123.75,,-2.5674999999999955,-61.0,1388.75,164.0625,-188.5,-120.0,,,,-14.25,-84.75,58.485,215.0,,-306.5,-125.5,5857.5,,147.25,,,931.0,,,,13.75,-265.9125,,322.5
2019-07-04,372.25,-67.5,,181.0,-70.75,286.5775,,-89.0,-257.5,,,-142.13333333333333,365.82000000000016,-101.75,48.5,,,,-208.875,-351.34500000000025,-83.125,-50.0,,-1.865000000000009,-56.0,1285.0,125.875,-159.5,-387.5,,,,113.25,-58.25,39.345,167.5,,-300.0,-229.0,995.0,,48.75,,,1048.5,,,,-35.0,-277.9975,,-36.25
2019-07-05,279.5,60.0,,176.5,-78.5,92.92250000000001,,-89.75,-215.0,,,-142.13333333333333,297.4050000000002,-94.75,68.83333333333334,,,,-202.375,-351.34500000000025,-78.875,-170.0,,-31.144999999999982,-59.5,1655.0,108.25,-193.0,-327.5,,,,-32.25,-33.75,8.677500000000004,10.0,,-291.5,-191.5,1435.0,,-78.5,,,965.0,,,,-28.75,-316.2475,,-123.75
2019-07-08,300.0,-7.5,,99.5,-89.25,375.1925,,-34.75,-280.0,,,-142.13333333333333,182.9324999999999,-113.25,10.5,,,,-226.0,-351.34500000000025,-85.375,-78.75,,-56.17499999999998,-73.25,677.5,88.3125,-243.0,-281.25,,,,-71.75,-60.5,-5.135000000000005,215.0,,-265.0,-15.0,-1387.5,,-37.25,,,871.5,,,,-37.5,-301.0,,315.0
2019-07-09,262.25,7.5,,82.0,-84.0,608.9375000000001,,-33.5,-101.25,,,-142.13333333333333,203.19500000000016,-71.5,26.833333333333336,,,,-223.875,-351.34500000000025,-100.625,-202.5,,-99.2225,-50.75,170.0,133.6875,-145.0,-33.75,,,,-37.0,-61.75,-27.102499999999992,320.0,,-222.5,42.0,1027.5,,50.25,,,954.75,,,,-100.0,-219.3275,,186.25
2019-07-10,323.0,-111.25,,51.5,-78.5,834.7075000000001,,-10.75,-480.0,,,-75.35000000000001,160.69500000000016,-74.0,22.333333333333336,,,,-162.875,-351.34500000000025,-81.375,47.5,,-92.47,-71.5,-517.5,204.875,-132.5,-513.75,,,,10.25,-40.75,-25.450000000000003,90.0,,-161.0,115.5,-120.0,,-49.5,,,711.25,,,,-15.0,-194.1625,,-276.25
2019-07-11,347.75,12.5,,-1.5,-85.5,1018.6475000000002,,-13.25,-87.5,,,-168.7,-48.08750000000009,-65.0,41.0,,,,-158.5,-640.4724999999999,-98.625,233.75,,-99.7575,-39.75,-196.25,175.875,-153.0,-475.0,,,,115.75,-4.25,-4.920000000000002,138.75,,-79.5,27.5,3055.0,,-43.5,,,784.25,,,,-41.25,-208.245,,-15.0
2019-07-12,321.5,-113.75,,34.5,-92.75,1136.0525,,-43.0,-10.0,,,-168.7,-62.597499999999854,-70.75,27.833333333333336,,,,-178.375,-554.5424999999996,-100.625,338.75,,-103.1125,-55.75,245.0,208.1875,-107.0,-396.25,,,,126.5,17.75,19.095000000000002,241.25,,-143.0,57.5,2440.0,,-15.75,,,821.5,,,,13.75,-158.42000000000002,,-23.75
2019-07-15,288.25,-27.5,,-16.0,-99.25,1165.765,,-45.25,8.75,,,-168.7,-0.23999999999978172,-114.5,-1.5,,,,-241.625,-537.2425000000003,-110.875,267.5,,-83.11499999999998,-38.75,-440.0,156.375,-100.0,-300.0,,,,-70.75,-58.25,-9.614999999999998,151.25,,-185.5,43.5,2470.0,,-39.0,,,710.0,,,,-57.5,-145.8375,,-117.5
2019-07-16,327.5,17.5,,-80.0,-90.75,1142.7825,,-57.25,42.5,,,-168.7,94.24499999999989,-78.25,20.333333333333336,,,,-202.625,-599.2750000000005,-114.0,270.0,,-68.32499999999999,-33.75,-2215.0,165.75,-114.5,-536.25,,,,32.5,-41.75,-0.28000000000000114,157.5,,-126.0,59.5,-277.5,,14.25,,,667.5,,,,-3.75,-133.41750000000002,,-105.0
2019-07-17,313.5,42.5,,-4.5,-77.25,1103.8425000000002,,-66.75,152.5,,,-168.7,84.25999999999976,-117.5,14.333333333333336,,,,-206.25,-593.2950000000001,-114.125,101.25,,-94.13749999999999,-54.375,-942.5,136.1875,-179.0,-411.25,,,,48.5,-60.25,-32.75,312.5,,-161.0,182.0,1707.5,,12.75,,,705.75,,,,13.75,-188.92000000000002,,101.25
2019-07-18,321.75,17.5,,5.5,-82.25,1100.9575000000002,,-62.0,-221.25,,,-168.7,65.13000000000011,-78.0,13.666666666666664,,,,-184.875,-781.5600000000004,-105.75,56.25,,-86.50250000000003,-59.75,-1920.0,104.8125,-158.0,-413.75,,,,138.5,-38.25,-17.722499999999997,-91.25,,-138.0,229.5,2250.0,,28.0,,,546.5,,,,-53.75,-181.17000000000002,,-230.0
2019-07-19,285.5,52.5,,-12.0,-70.25,873.46,,-44.25,-255.0,,,-168.7,44.8125,-101.25,-22.833333333333336,,,,-171.5,-722.1174999999994,-139.5,223.75,,-101.09,-57.0,231.25,166.875,-118.0,-386.25,,,,219.75,-53.25,-21.487500000000004,275.0,,-105.0,111.5,2107.5,,-24.75,,,676.0,,,,-68.75,-126.83500000000001,,-132.5
2019-07-22,267.25,60.0,,-58.0,-64.25,421.155,,-47.75,97.5,,,-168.7,42.21250000000009,-80.0,27.333333333333336,,,,-59.375,-681.2974999999997,-108.0,177.5,,-43.95,-53.0,2118.75,165.25,-145.0,-165.0,,,,251.0,15.5,1.8375000000000021,161.25,,79.0,356.5,1730.0,,1.25,,,855.75,,,,-18.75,-177.005,,-23.75
2019-07-23,234.25,153.75,,-19.0,-65.75,500.38750000000005,,-62.5,87.5,,,-168.7,65.09000000000015,-69.5,10.0,,,,-69.75,-666.0099999999993,-113.125,118.75,,-89.64500000000001,-54.625,1978.75,112.5625,-182.5,52.5,,,,138.0,-16.25,-53.7425,298.75,,142.5,480.0,1230.0,,-19.0,,,654.75,,,,-78.75,-193.33749999999998,,52.5
2019-07-24,223.5,41.25,,-43.0,-64.5,392.12,,-77.5,-297.5,,,-168.7,35.10999999999967,-72.5,28.833333333333336,,,,-18.75,-682.2749999999996,-113.625,163.75,,-56.9075,-68.75,-12.5,118.0,-173.5,-331.25,,,,166.25,-10.5,-7.532499999999999,163.75,,211.0,247.0,980.0,,-87.75,,,496.75,,,,-68.75,-203.5,,-141.25
2019-07-25,233.0,0.0,,-23.0,-72.0,351.255,,-88.0,-72.5,,,-168.7,7.5625,-66.25,-9.0,,,,-36.0,-671.7449999999994,-114.875,112.5,,-69.44749999999999,-78.5,3118.75,132.0,-136.0,-173.75,,,,98.25,-31.75,-21.322499999999998,238.75,,210.5,189.5,1267.5,,-54.5,,,492.75,,,,-73.75,-154.83749999999998,,-18.75
2019-07-26,245.25,126.25,,-54.5,-67.75,256.7375,,-51.0,15.0,,,-168.7,-48.44999999999936,-55.25,-6.166666666666664,,,,-53.375,-497.9949999999999,-101.75,-23.75,,-64.79499999999999,-42.25,307.5,142.5,-123.5,-113.75,,,,45.25,-22.5,-5.825000000000003,66.25,,89.33333333333334,238.5,1090.0,,-79.0,,,265.5,,,,-37.5,-153.0875,,-165.0
2019-07-29,262.75,42.5,,-13.0,-69.5,267.755,,-67.0,-65.0,,,-168.7,-11.547500000000127,9.25,8.333333333333336,,,,-49.25,-370.6774999999998,-91.625,42.5,,-29.237499999999997,-47.875,1240.0,91.6875,-136.0,-35.0,,,,16.25,60.25,-9.897499999999997,73.75,,94.66666666666666,-62.5,2647.5,,-123.0,,,214.0,,,,-10.0,-181.67,,-152.5
2019-07-30,267.75,-2.5,,-13.0,-64.0,264.09749999999997,,-54.0,-145.0,,,-168.7,-67.12500000000045,-11.25,-0.1666666666666643,,,,-5.75,-14.519999999999527,-76.25,-3.75,,-55.99999999999999,-59.375,-212.5,130.1875,-112.5,-313.75,,,,86.0,56.0,-21.515,70.0,,174.66666666666669,-24.5,1307.5,,-0.75,,,122.75,,,,-25.0,-161.755,,-285.0
2019-07-31,441.25,93.75,,-13.0,-25.5,1376.2125,,-54.0,117.5,,,-168.7,548.7174999999997,-11.25,-0.1666666666666643,,,,-5.75,-33.54749999999967,-76.25,105.0,,-138.79749999999999,-59.375,190.0,130.1875,15.5,76.25,,,,86.0,39.5,-21.515,70.0,,174.66666666666669,-24.5,1482.5,,137.5,,,150.5,,,,0.0,-222.83749999999998,,47.5
2019-08-01,134.25,-30.0,,-13.0,-61.75,949.3275,,-54.0,-250.0,,,-168.7,703.435,-36.25,-0.1666666666666643,,,,81.75,-33.54749999999967,-21.875,80.0,,-78.66499999999999,-59.375,190.0,-95.1875,-85.5,1.25,,,,86.0,31.25,-65.3775,-36.66666666666667,,174.66666666666669,-24.5,1482.5,,-42.25,,,92.25,,,,13.75,-98.83,,-80.0
2019-08-02,260.75,46.25,,253.0,-57.0,741.54,,-70.75,17.5,,,-168.7,-89.76749999999993,14.25,13.166666666666664,,,,126.25,-33.54749999999967,-92.0,-48.75,,-86.54999999999998,-51.5,190.0,108.5625,-178.5,1.25,,,,155.25,28.75,-79.61250000000001,65.0,,272.0,116.5,1482.5,,-25.25,,,45.0,,,,57.5,-184.2475,,-91.25
2019-08-05,198.0,11.25,,138.5,-38.75,1238.17,,-20.0,-182.5,,,-168.7,-88.76750000000038,6.75,54.333333333333336,,,,158.375,-33.54749999999967,-88.0,60.0,,-88.66,-16.0,-995.0,118.3125,-168.0,138.75,,,,283.5,68.0,-87.22,111.25,,239.0,201.0,1512.5,,-43.25,,,-53.75,,,,62.5,-122.67,,-57.5
2019-08-06,248.25,127.5,,266.0,-46.5,1000.7675,,-25.5,31.25,,,-168.7,-63.567499999999654,42.25,48.833333333333336,,,,129.375,-33.54749999999967,-104.5,26.25,,-28.744999999999983,-58.625,482.5,112.6875,-175.0,-380.0,,,,118.5,84.25,-55.1925,1803.75,,244.0,168.5,1442.5,,-16.25,,,-38.75,,,,106.25,-163.7525,,-95.0
2019-08-07,340.25,197.5,,264.5,-64.75,1218.4625,,-16.25,465.0,,,-168.7,-12.054999999999836,72.25,12.5,,,,95.625,-33.54749999999967,-50.375,65.0,,-49.65749999999999,27.0,2610.0,286.125,-207.5,21.25,,,,78.75,83.25,-144.3275,2142.5,,-18.0,-102.5,920.0,,87.0,,,-114.25,,,,-16.25,-86.58749999999999,,270.0
2019-08-08,305.25,40.0,,566.5,-73.25,623.745,,-12.25,-33.75,,,-168.7,737.843333333333,67.75,93.66666666666667,,,,160.875,-33.54749999999967,26.5,105.0,,-55.435,-43.375,-125.0,206.3125,-251.5,-133.75,,,,463.75,111.25,43.79249999999999,956.25,,-20.5,109.0,1910.0,,27.0,,,-109.5,,,,160.0,-146.665,,156.25
2019-08-09,328.75,95.0,,508.5,-158.5,803.65,,-103.0,75.0,,,-168.7,1283.8550000000002,38.25,105.66666666666667,,,,232.75,-33.54749999999967,22.375,-133.75,,-35.269999999999996,-77.625,140.0,132.3125,-302.0,-171.25,,,,178.0,87.25,36.087500000000006,861.25,,44.5,279.5,822.5,,-28.25,,,-86.0,,,,27.5,-182.665,,265.0
