,ADAUSDT,BNBUSDT,BTCUSDT,BTTUSDT,DASHUSDT,DOGEUSDT,EOSUSDT,ETCUSDT,ETHUSDT,LINKUSDT,LTCUSDT,NEOUSDT,QTUMUSDT,TRXUSDT,XLMUSDT,XMRUSDT,XRPUSDT,ZECUSDT
4998,1.18363,270.8003,55800.0,0.003553,200.96,,4.1055,11.9266,1700.24,26.84,183.66,44.323,8.338,0.0633,0.40576,221.83,0.54632,131.89
4999,1.18937,272.1464,56354.35,0.0035898,202.62,,4.1372,11.9701,1709.0,27.19,185.26,44.492,8.31,0.0638,0.40741,222.23,0.55079,135.69
5000,1.18539,270.4273,56275.59,0.0036543,202.4,,4.1869,11.9478,1704.56,26.91,184.39,44.641,8.258,0.06456,0.40166,226.27,0.55023,134.77
5001,1.19055,268.7896,55967.73,0.0036469,202.0,,4.1565,12.0005,1702.54,26.9201,184.75,44.421,8.223,0.06388,0.39794,229.36,0.54803,135.78
5002,1.17665,263.7091,55192.08,0.003577,198.98,,4.0686,11.7777,1673.67,26.4414,181.51,42.924,8.043,0.06268,0.3917,228.13,0.54268,137.62
5003,1.18016,265.7822,55208.69,0.0035998,199.21,,4.0746,11.837,1675.03,26.3361,181.72,43.227,8.08,0.06289,0.39315,232.09,0.54316,138.92
5004,1.17312,263.4817,54860.0,0.0035762,198.64,,4.0582,11.785,1667.49,26.237,180.81,43.587,8.017,0.06258,0.38843,229.37,0.54125,137.92
5005,1.1803,265.3143,55140.01,0.0035631,199.34,,4.0674,11.834,1674.34,26.4129,181.92,44.366,8.095,0.06303,0.39085,229.92,0.54451,137.6
5006,1.19038,267.7851,55600.01,0.0036114,200.54,,4.0934,11.8782,1683.82,26.5932,183.45,44.926,8.189,0.0634,0.39524,228.06,0.54707,137.19
5007,1.18983,268.4263,55777.63,0.00361,207.72,,4.1106,11.8644,1687.01,26.6588,184.24,44.763,8.207,0.06362,0.39755,232.66,0.54552,144.87
5008,1.18395,266.7994,55409.67,0.003539,205.63,,4.0812,11.7914,1684.62,26.5452,183.27,43.877,8.052,0.06348,0.39389,232.23,0.54896,142.5
5009,1.18277,266.7064,55241.28,0.0035451,206.64,,4.0967,11.8387,1684.51,26.6182,184.06,43.907,7.995,0.06368,0.39325,232.25,0.55583,144.12
5010,1.18408,268.0218,55349.99,0.0035491,207.85,,4.132,11.9159,1694.89,26.801,187.72,44.189,8.117,0.064,0.39746,233.5,0.55769,144.0
5011,1.18529,269.3396,55371.6,0.0035502,208.28,,4.1331,11.953,1696.12,26.835,190.45,44.094,8.141,0.06396,0.39978,235.04,0.55958,144.6
5012,1.18677,269.0597,55315.01,0.0035456,208.52,,4.128,12.0096,1696.83,26.7315,193.63,44.13,8.117,0.06434,0.39928,233.99,0.55577,143.6
5013,1.18039,268.0045,55048.8,0.0035336,205.52,,4.2032,11.9518,1688.72,26.7244,191.47,43.694,8.075,0.0638,0.3952,233.05,0.54982,142.31
5014,1.2023,271.0647,55401.26,0.0036023,207.49,,4.206,12.0266,1697.12,27.0629,193.33,44.241,8.248,0.06449,0.40008,234.59,0.55603,143.2
5015,1.20756,273.6639,55911.99,0.0036296,208.26,,4.2058,12.0589,1704.24,27.2617,194.1,45.515,8.385,0.0645,0.40152,235.03,0.55589,144.5
5016,1.21238,275.8831,57126.15,0.0036911,210.53,,4.2625,12.2388,1735.1,27.5549,195.27,45.661,8.429,0.06499,0.404,236.73,0.56228,142.93
5017,1.22199,274.9548,57922.2,0.0036849,213.16,,4.2897,12.2794,1758.01,27.749,195.91,45.51,8.451,0.06528,0.40449,237.58,0.56479,145.32
5018,1.21256,272.3817,58024.51,0.0037156,212.65,,4.2702,12.3175,1770.99,27.8904,195.76,46.028,8.41,0.06511,0.4042,237.77,0.56513,146.22
5019,1.20735,275.3546,57854.32,0.0037766,214.22,,4.2556,12.385,1764.29,27.7408,195.15,45.868,8.434,0.06509,0.40259,236.65,0.56183,146.16
5020,1.20694,274.2122,58035.18,0.0037604,215.3,,4.2724,12.3345,1775.0,27.87,195.61,45.739,8.462,0.06507,0.4053,239.98,0.56141,152.2
5021,1.21018,273.8773,57960.17,0.0037241,215.47,,4.2566,12.3318,1781.61,27.8181,193.94,45.728,8.439,0.06531,0.40474,239.09,0.55876,151.62
5022,1.21245,273.1055,58130.06,0.003732,213.9,,4.2438,12.335,1781.99,27.793,194.23,45.72,8.387,0.06493,0.4049,238.62,0.55808,152.35
5023,1.20269,272.2735,57719.74,0.0037698,213.39,,4.2109,12.2887,1787.86,27.7837,193.58,45.287,8.276,0.06472,0.40194,236.27,0.55567,157.22
5024,1.20146,273.6815,57624.77,0.0038995,212.76,,4.2288,12.344,1806.43,28.4159,195.39,45.292,8.328,0.06502,0.40232,236.36,0.56261,152.28
5025,1.20839,274.5619,57924.69,0.0037952,214.35,,4.2495,12.3462,1834.45,28.3459,194.77,45.482,8.592,0.0653,0.40794,239.13,0.56598,150.73
5026,1.21135,274.2798,57819.99,0.0038308,213.07,,4.2281,12.3135,1827.5,28.1292,195.55,45.087,8.46,0.06501,0.40401,234.86,0.5629,149.21
5027,1.20598,272.9418,57676.42,0.0037614,211.84,,4.2579,12.3061,1816.08,28.0231,194.27,44.925,8.438,0.06476,0.40267,234.0,0.56332,148.68
5028,1.20437,272.415,57277.13,0.003754,211.08,,4.2345,12.279,1808.14,28.0325,194.22,44.868,8.389,0.06461,0.40145,232.08,0.56111,148.67
5029,1.20112,273.35,57547.6,0.0037857,212.19,,4.2543,12.3328,1808.85,27.9537,194.34,45.302,8.555,0.06442,0.40217,234.54,0.56129,149.45
5030,1.19948,274.1908,57747.01,0.0037632,213.77,,4.2469,12.4185,1813.77,28.0033,195.02,45.592,8.62,0.06486,0.40399,234.55,0.56554,150.61
5031,1.20239,275.2991,57635.47,0.0037588,214.98,,4.2785,12.6381,1816.74,28.0357,193.73,45.499,8.753,0.06475,0.40446,233.8,0.56538,149.18
5032,1.20089,274.3875,57520.41,0.0037535,216.01,,4.305,12.5498,1810.14,28.2463,194.61,45.8,8.944,0.06465,0.40591,234.34,0.56366,150.94
5033,1.19481,272.9777,57439.67,0.00375,212.23,,4.2386,12.4214,1807.5,27.9437,191.63,45.358,9.022,0.06433,0.40283,234.85,0.56159,148.81
5034,1.19643,272.2227,57322.02,0.0037547,212.81,,4.251,12.4113,1793.87,27.9325,191.08,45.286,8.937,0.06439,0.40078,234.07,0.56222,149.28
5035,1.19343,272.3969,57181.33,0.0037445,212.24,,4.2306,12.4343,1797.25,27.9786,191.05,45.199,8.869,0.06435,0.40059,234.67,0.56067,148.39
5036,1.20165,273.8169,57567.01,0.0037876,214.44,,4.2678,12.5948,1803.94,27.9614,191.5,45.576,8.83,0.06492,0.40582,236.0,0.57767,149.14
5037,1.20888,273.9235,57670.13,0.0038129,212.89,,4.2684,12.6492,1808.37,28.0303,191.18,45.388,8.935,0.06515,0.40667,235.61,0.57433,149.61
5038,1.21267,275.469,58056.0,0.003814,212.72,,4.2806,12.6741,1816.51,28.1273,191.9,45.403,8.92,0.06512,0.40449,236.19,0.5771,151.2
5039,1.21099,278.9628,58116.17,0.0038537,211.86,,4.2797,12.7093,1818.01,28.0421,192.61,45.154,8.936,0.065,0.40497,236.01,0.57892,151.99
5040,1.2084,293.5316,57940.0,0.0040273,211.51,,4.2535,12.7588,1814.31,28.1727,192.93,44.83,8.782,0.06588,0.40391,236.06,0.57105,150.4
5041,1.2177,292.5683,58873.91,0.0040428,213.28,,4.2801,12.9029,1834.29,28.3922,195.94,45.305,8.872,0.06617,0.40499,237.83,0.57701,150.59
5042,1.22126,294.9422,58842.87,0.0039754,213.54,,4.2881,12.8796,1836.22,28.2745,197.01,45.178,8.801,0.06613,0.40737,241.45,0.57669,151.03
5043,1.23045,297.077,59240.34,0.0039465,218.05,,4.332,12.9934,1848.79,28.5517,199.7,45.488,8.83,0.0661,0.4124,239.76,0.57902,151.08
5044,1.22561,296.3453,59112.81,0.0039279,217.13,,4.3093,12.9772,1839.65,28.3331,197.8,45.09,8.72,0.06652,0.40737,242.8,0.57582,151.24
5045,1.21567,302.6991,58890.01,0.0039805,215.04,,4.3501,12.8597,1832.76,28.2221,196.38,44.896,8.663,0.06617,0.40464,239.21,0.5725,149.48
5046,1.21407,301.1337,58865.9,0.003977,215.81,,4.339,12.8937,1836.94,28.2949,196.94,44.659,8.792,0.06552,0.40286,243.36,0.56364,149.75
5047,1.21051,296.3093,58526.42,0.0039767,213.17,,4.2869,12.7854,1830.61,28.091,195.92,44.442,8.888,0.06508,0.402,242.9,0.5624,148.47
5048,1.21253,298.044,58698.26,0.0039179,217.08,,4.3114,12.8639,1831.07,28.1685,196.63,44.811,8.863,0.06489,0.40217,245.48,0.56418,151.38
5049,1.2133,301.7277,58700.0,0.0039776,216.48,,4.3106,12.8746,1834.91,28.0818,196.35,44.89,8.842,0.06504,0.40229,244.86,0.56473,151.14
5050,1.21861,302.3992,58853.02,0.004269,216.73,,4.3194,12.8541,1842.12,28.12,196.37,44.84,8.785,0.06563,0.40279,245.8,0.56502,150.55
5051,1.2294,311.193,59060.0,0.0042428,217.17,,4.3377,12.8477,1858.27,28.209,196.63,44.7,8.814,0.06574,0.40281,245.13,0.56645,152.77
5052,1.21591,304.1548,58627.0,0.0041442,216.23,,4.308,12.7682,1839.79,27.8525,194.35,44.341,8.715,0.06485,0.40129,243.58,0.56237,150.89
5053,1.20837,308.5492,58722.88,0.0042596,215.97,,4.3591,12.794,1844.81,27.6997,195.34,44.73,8.894,0.06531,0.40187,246.89,0.5657,151.86
5054,1.21278,309.9029,58682.41,0.004417,214.56,,4.349,12.9248,1839.01,27.8537,194.92,44.992,8.893,0.06544,0.40074,245.57,0.5652,152.36
5055,1.21189,311.2962,58746.57,0.0046,216.3,,4.3361,13.016,1840.46,27.8301,195.74,44.947,8.76,0.06598,0.40076,244.39,0.5621,154.6
5056,1.21129,316.1555,58991.52,0.0045503,218.49,,4.3662,13.2391,1858.03,27.9883,197.59,45.762,8.655,0.06585,0.40197,246.44,0.56942,154.94
5057,1.2047,309.945,58885.76,0.004898,217.23,,4.3703,13.373,1847.62,27.8825,196.96,46.0,8.718,0.06671,0.4004,246.46,0.56525,153.92
5058,1.19237,306.8241,58646.12,0.0052,216.87,,4.3296,13.3077,1839.16,27.554,195.91,45.339,8.674,0.06805,0.39811,247.9,0.56129,154.2
5059,1.18661,301.4599,58608.63,0.0051315,214.71,,4.2771,13.0928,1823.17,27.4288,193.64,44.457,8.46,0.06721,0.39375,254.13,0.55209,152.48
5060,1.19243,304.4243,58716.86,0.0050625,213.99,,4.2672,13.1119,1824.73,27.4623,193.31,44.5,8.45,0.06723,0.39353,253.9,0.5527,151.66
5061,1.20341,306.82,58710.95,0.0052044,215.23,,4.2847,13.2315,1832.24,27.5868,194.76,44.998,8.58,0.06786,0.39632,256.87,0.55588,152.3
5062,1.20294,307.6733,59687.56,0.0052037,217.51,,4.3095,13.3466,1852.61,27.725,197.36,45.636,8.639,0.0712,0.39945,260.76,0.56161,154.03
5063,1.18626,302.3484,58173.83,0.0049807,212.89,,4.1736,12.9955,1813.89,27.2383,192.36,44.62,8.402,0.07105,0.38995,257.43,0.54929,151.09
5064,1.18304,298.4019,57975.33,0.0050285,209.59,,4.1862,12.9508,1807.79,26.9542,190.79,44.205,8.313,0.0708,0.38797,252.76,0.54764,149.96
5065,1.18047,296.8119,57959.05,0.0049914,209.16,,4.1881,13.02,1807.81,26.891,190.42,44.015,8.37,0.07188,0.38843,254.6,0.5464,150.25
5066,1.17609,295.0924,57718.44,0.0049787,208.25,,4.1634,12.9418,1800.7,26.987,188.95,43.961,8.356,0.07158,0.38992,258.79,0.54479,148.84
5067,1.18126,298.6,58015.02,0.0050634,210.58,,4.192,13.0593,1808.83,27.168,190.62,44.8,8.374,0.07216,0.39176,261.39,0.54767,149.86
5068,1.19289,303.2553,58159.98,0.0051397,211.25,,4.238,13.1883,1815.29,27.3181,191.21,46.087,8.452,0.07497,0.39366,257.21,0.54991,150.38
5069,1.19202,307.4923,58598.55,0.0051572,212.4,,4.265,13.4271,1829.05,27.4072,193.0,46.62,8.569,0.07804,0.3948,255.06,0.5537,152.14
5070,1.19001,304.8087,58588.16,0.0050675,212.3,,4.3809,13.3619,1834.25,27.46,192.49,46.563,8.758,0.07759,0.39456,256.31,0.54801,153.48
5071,1.1916,306.4393,59304.75,0.0050547,213.63,,4.3901,13.3898,1849.09,27.5649,193.29,47.427,8.724,0.0807,0.39262,254.39,0.54849,153.74
5072,1.17651,303.5415,59000.0,0.0049559,213.21,,4.4125,13.3664,1846.31,27.3,191.99,46.789,8.738,0.0862,0.39064,248.64,0.54643,153.12
5073,1.18115,304.3518,59251.99,0.004942,214.97,,4.6165,13.4304,1853.07,27.3914,192.62,48.746,9.015,0.08358,0.39319,250.93,0.55346,154.99
5074,1.18784,305.7704,59299.45,0.004779,216.54,,4.6438,13.5521,1891.73,28.2682,193.96,48.002,9.148,0.08565,0.39641,252.98,0.55267,156.18
5075,1.18375,300.8379,58553.12,0.0048569,213.22,,4.6194,13.5385,1900.63,27.958,193.05,48.141,9.029,0.09033,0.39292,245.52,0.55031,154.33
5076,1.18962,300.2542,58934.6,0.0049074,217.26,,4.7504,13.7766,1939.07,28.446,195.66,48.578,9.393,0.0925,0.3986,244.29,0.56445,155.52
5077,1.19538,300.0765,58940.5,0.004899,217.02,,4.7489,13.8802,1929.99,28.5728,195.29,49.355,9.486,0.09386,0.39841,245.32,0.56053,154.96
5078,1.18765,299.2485,58621.94,0.0048768,220.27,,4.8279,13.9134,1903.97,28.5667,194.63,51.259,9.447,0.09458,0.4013,243.82,0.56744,154.5
5079,1.19191,302.3724,58740.55,0.0050628,222.44,,4.8021,14.1287,1919.37,29.4167,196.7,50.778,9.389,0.09296,0.4056,245.8,0.56982,158.22
5080,1.1944,304.649,59221.95,0.0049672,229.65,,4.8734,14.2334,1932.38,29.7346,199.45,52.24,10.29,0.08855,0.40786,247.08,0.57148,158.34
5081,1.19015,306.7423,59143.72,0.0049233,230.6,,4.7941,14.2258,1939.81,29.833,198.92,52.123,10.343,0.08804,0.41375,249.38,0.57949,157.54
5082,1.19127,307.4769,59086.99,0.0048849,231.96,,4.7819,14.3032,1925.4,29.6591,198.36,51.19,10.125,0.08643,0.41279,246.46,0.57712,157.22
5083,1.18779,306.5715,59119.02,0.0049112,228.62,,4.7372,14.0613,1922.8,29.6884,197.5,51.054,10.173,0.08812,0.41065,246.31,0.573,156.45
5084,1.19403,306.3832,58869.99,0.0049175,228.26,,4.8074,14.0278,1915.92,29.5789,196.25,51.751,10.253,0.0857,0.41008,247.15,0.57166,156.23
5085,1.18923,305.1624,58764.79,0.0048845,224.89,,4.7582,14.1279,1909.12,29.4204,195.89,51.215,10.127,0.0854,0.40611,250.06,0.56724,154.4
5086,1.18838,310.2272,58731.61,0.0048731,225.84,,4.8477,14.0434,1915.25,29.7216,195.79,51.644,10.208,0.08604,0.40832,251.54,0.56731,154.15
5087,1.1914,313.2238,58817.77,0.0048884,226.89,,4.9133,14.024,1926.31,30.384,197.31,51.953,10.813,0.0862,0.41058,251.54,0.5699,155.58
5088,1.19677,315.6953,58839.7,0.00508,229.76,,4.8635,14.14,1943.27,30.2322,197.78,52.22,10.537,0.0903,0.41223,251.3,0.56565,155.63
5089,1.19232,314.3064,58820.19,0.0055395,227.57,,4.8356,14.0451,1937.52,30.0406,196.97,51.314,10.314,0.0944,0.41131,254.17,0.56512,155.68
5090,1.19073,316.7879,58630.99,0.0053076,224.01,,4.7765,13.8764,1929.24,29.9594,195.79,51.214,10.155,0.08989,0.40681,249.64,0.56228,154.58
5091,1.18999,313.7071,58584.32,0.0053169,222.9,,4.7837,13.7829,1920.07,29.7947,196.13,52.007,10.179,0.08833,0.40498,250.96,0.55553,154.88
5092,1.18964,315.4829,58730.06,0.0053256,224.61,,4.7898,13.8399,1922.0,30.3107,195.8,53.684,10.32,0.08986,0.40641,253.78,0.55635,158.98
5093,1.19189,320.6418,58930.34,0.0052788,227.81,,4.8269,13.9171,1934.0,30.397,196.4,53.306,10.579,0.08926,0.40712,252.18,0.55824,162.62
5094,1.19,327.8253,58999.86,0.0052071,228.54,,4.913,13.8947,1932.05,30.641,201.79,52.797,10.379,0.08701,0.40817,252.35,0.56915,162.94
5095,1.19429,327.4493,58974.65,0.005301,231.32,,4.877,13.9337,1944.39,30.8305,204.03,52.982,10.32,0.08807,0.40773,253.28,0.5626,163.38
5096,1.19169,325.8272,58754.87,0.0053213,232.99,,5.2082,13.98,1946.17,30.5945,202.62,53.571,10.816,0.08708,0.41149,254.89,0.56505,163.13
5097,1.18694,322.0,58501.63,0.00522,228.57,,5.1806,13.815,1940.3,30.0674,199.19,52.31,10.531,0.08513,0.40651,252.59,0.55916,160.92
5098,1.18732,327.8249,58716.56,0.005199,231.19,,5.529,13.939,1967.29,30.269,200.29,52.155,10.583,0.0854,0.41014,252.16,0.56055,162.45
5099,1.18489,327.9105,58918.99,0.0051828,235.34,,5.6713,14.4756,1974.12,30.439,201.68,52.563,10.402,0.08511,0.41327,250.19,0.56588,164.08
5100,1.1886,328.6761,58854.75,0.0052199,235.02,,5.5494,14.2642,1969.75,30.2061,201.18,52.987,10.329,0.0856,0.42284,247.05,0.56449,164.25
5101,1.18814,331.8205,58760.67,0.0052516,235.4,,5.4896,14.2059,1963.45,30.1003,200.93,52.238,10.237,0.08544,0.42469,248.19,0.56405,165.02
5102,1.18712,335.98,59007.28,0.00536,234.71,,5.503,14.246,1971.62,30.055,202.76,52.068,10.135,0.0865,0.42736,247.46,0.56893,166.69
5103,1.18377,334.7991,58720.44,0.0052932,233.44,,5.5947,14.315,1968.05,30.0684,202.86,52.326,10.032,0.08543,0.4243,250.65,0.57087,165.53
5104,1.18441,349.2,58648.62,0.0052119,229.92,,5.4526,14.1583,1958.16,29.6123,201.39,51.495,10.184,0.08448,0.44498,254.91,0.57555,164.7
5105,1.18928,347.3175,58891.26,0.0053247,231.79,,5.5361,14.286,1995.54,30.1221,204.78,52.021,10.203,0.08639,0.43896,258.67,0.57168,169.96
5106,1.19449,343.8698,59718.72,0.0052919,235.05,,5.434,14.3493,1997.06,30.05,206.53,52.0,10.342,0.08517,0.43785,258.49,0.57018,171.63
5107,1.19151,343.9262,59869.79,0.0053547,236.71,,5.5228,14.4191,1996.63,30.2195,206.13,52.551,10.295,0.08609,0.44248,254.82,0.57255,174.24
5108,1.19536,344.4623,59562.12,0.0054427,234.33,,5.5372,14.3685,1995.37,30.3334,205.5,52.902,10.194,0.08665,0.44391,252.98,0.56928,175.44
5109,1.19337,352.6432,59554.69,0.0055053,236.6,,5.53,14.586,1990.63,30.3112,204.97,53.658,10.18,0.08976,0.44459,253.86,0.57028,175.43
5110,1.20122,352.0991,59527.58,0.0054433,235.67,,5.452,14.4606,1995.81,30.2416,204.47,52.964,10.077,0.08801,0.46414,253.3,0.5763,173.52
5111,1.22558,351.5284,59417.63,0.0054646,234.8,,5.4772,14.5425,1994.71,30.2895,204.98,52.899,10.068,0.08781,0.45437,255.75,0.5789,172.96
5112,1.22223,352.1044,59483.5,0.0055931,236.39,,5.5791,14.5254,1991.31,30.3712,205.45,52.954,10.215,0.08841,0.45329,255.0,0.58092,176.86
5113,1.21506,350.5991,59621.01,0.0057447,239.4,,5.6814,14.7011,1995.58,30.4277,205.6,53.348,10.2,0.09051,0.45246,255.58,0.58612,175.58
5114,1.2147,347.7001,59597.49,0.0056708,245.46,,5.6469,14.7646,2000.22,30.6465,204.87,53.456,10.103,0.09004,0.45663,260.88,0.58719,175.51
5115,1.20787,346.8385,59542.78,0.0057005,249.66,,5.5656,14.9779,2005.61,30.8049,205.83,53.111,10.107,0.0897,0.44669,258.27,0.58125,174.36
5116,1.2106,346.156,59491.3,0.005599,243.79,,5.585,15.3355,2005.0,30.4753,204.81,52.972,10.02,0.088,0.44486,257.66,0.57841,172.92
5117,1.20287,345.5601,59204.99,0.0055637,242.84,,5.4828,15.0188,2007.36,30.1818,202.82,52.561,9.899,0.08697,0.44214,255.38,0.57723,172.67
5118,1.20288,349.2984,59363.17,0.0055889,247.25,,5.6539,15.5194,2070.02,30.8399,207.45,53.282,9.987,0.08822,0.44377,258.22,0.5803,174.53
5119,1.21175,346.8853,59480.06,0.0056017,243.78,,5.7588,15.3892,2073.89,31.0406,207.97,53.387,10.022,0.08783,0.43776,256.5,0.58237,172.42
5120,1.21175,342.6668,59270.47,0.0055656,245.57,,6.059,15.1565,2058.72,31.5102,208.87,54.83,9.907,0.08736,0.44162,258.34,0.59472,172.77
5121,1.20502,337.1215,59180.02,0.0055221,243.37,,6.1193,15.1202,2054.18,31.0976,206.92,54.519,9.816,0.08715,0.43897,257.27,0.58976,170.22
5122,1.20125,334.8444,59087.7,0.0056213,242.07,,6.0751,15.0989,2054.83,31.1169,205.9,53.725,9.955,0.08654,0.43795,254.02,0.59259,169.66
5123,1.19573,337.3612,58850.0,0.0058391,241.51,,6.2084,14.9853,2062.63,31.225,205.18,53.405,9.928,0.08697,0.44304,253.8,0.59219,170.08
5124,1.18976,340.9174,58670.64,0.0056967,241.06,,6.1806,15.0021,2091.01,31.3378,206.98,53.205,10.02,0.08637,0.44068,254.73,0.60386,168.47
5125,1.19011,337.0082,58739.13,0.0058939,243.41,,6.1276,15.0144,2091.23,31.5881,208.42,53.327,10.05,0.08686,0.44089,255.55,0.59798,169.48
5126,1.1866,332.2498,58816.21,0.0065295,242.77,,6.2539,14.9799,2110.06,32.0279,207.38,53.01,10.13,0.09219,0.43708,255.82,0.59703,168.28
5127,1.18998,338.2932,58950.01,0.0069195,243.59,,6.2557,15.2454,2133.69,32.4864,211.46,52.958,10.178,0.09232,0.43897,257.7,0.60701,169.52
5128,1.22118,344.0,59387.13,0.0068106,246.49,,6.3773,15.1742,2121.25,32.4593,213.42,53.124,10.155,0.09146,0.44533,259.79,0.61666,171.7
5129,1.22562,338.3821,59254.98,0.0065653,244.99,,6.1644,15.1718,2103.67,32.6877,211.35,53.271,10.13,0.08936,0.4501,259.74,0.63284,170.44
5130,1.22807,339.2583,59408.2,0.0066876,246.52,,6.2025,15.2884,2109.0,32.5184,211.46,53.844,10.288,0.09007,0.44958,261.75,0.62419,169.15
5131,1.22176,339.057,59221.53,0.0065638,247.03,,6.1946,15.144,2093.1,31.963,210.89,54.846,10.512,0.08929,0.44788,262.73,0.62327,167.78
5132,1.21894,341.7855,59394.92,0.0066632,247.59,,6.1663,15.1447,2099.78,32.2178,212.35,54.92,10.642,0.08954,0.45325,262.48,0.62697,168.39
5133,1.21418,341.3039,59466.37,0.0066256,249.7,,6.2001,15.2244,2105.65,32.32,212.04,53.932,10.451,0.08949,0.4528,262.41,0.63704,169.38
5134,1.2235,344.6164,59410.96,0.0066397,247.03,,6.2649,15.2196,2126.03,33.0239,216.32,54.226,10.448,0.08889,0.45412,260.74,0.63701,171.92
5135,1.22533,342.5997,59298.85,0.0071982,245.55,,6.2128,15.1017,2111.35,32.8196,215.59,53.739,10.441,0.09065,0.45134,259.77,0.63041,172.02
5136,1.21394,340.0449,59028.65,0.0071997,243.54,,6.0759,14.9328,2095.35,32.5606,213.13,53.372,10.268,0.0908,0.44297,259.53,0.61781,170.05
5137,1.21584,340.928,59423.9,0.0073242,243.52,,6.163,14.9565,2107.0,32.6424,214.31,53.622,10.289,0.09458,0.44589,261.89,0.62056,170.28
5138,1.21265,342.1855,59338.14,0.0074417,242.33,,6.1494,14.9694,2097.2,32.4105,214.5,53.7,10.516,0.09959,0.44986,260.05,0.62626,169.23
5139,1.21642,345.9999,59255.02,0.0073052,241.78,,6.0648,14.8801,2096.44,32.0705,213.37,54.093,10.619,0.10195,0.44958,265.05,0.62233,170.0
5140,1.2191,348.7446,59254.76,0.007212,243.74,,6.1623,14.9391,2104.24,32.1055,214.1,54.19,10.649,0.10118,0.45525,265.33,0.63092,169.83
5141,1.22399,346.4679,59414.8,0.0072615,242.96,,6.1268,14.9718,2116.53,32.188,214.66,55.941,10.569,0.10834,0.45055,264.95,0.62625,169.71
5142,1.2265,342.4768,59144.38,0.0070213,242.84,,6.1295,14.8434,2091.48,31.6998,211.36,56.511,11.253,0.1055,0.4478,263.04,0.62752,172.26
5143,1.20617,338.7522,58829.99,0.0071956,238.2,,6.0297,14.549,2070.98,31.058,207.25,53.974,10.807,0.107,0.44114,260.16,0.61671,170.08
5144,1.20506,338.9061,58809.74,0.0071496,236.2,,5.6383,14.5248,2070.6,30.9677,206.8,53.944,10.719,0.10287,0.43786,260.32,0.60767,169.53
5145,1.18642,331.1501,58210.13,0.0067815,229.27,,5.6615,14.0444,2032.11,30.2078,203.46,52.643,10.27,0.10075,0.42508,258.75,0.59613,166.82
5146,1.19544,336.6082,58455.36,0.0070338,232.47,,5.7038,14.1822,2067.87,30.8959,206.6,53.18,10.468,0.10282,0.4302,257.2,0.60357,169.73
5147,1.1962,336.4078,58597.04,0.0070797,233.98,,5.7029,14.2076,2095.29,30.93,206.07,53.886,10.561,0.10627,0.42916,259.2,0.60453,170.56
5148,1.183,329.1661,58054.15,0.0067968,229.8,,5.5671,13.9457,2060.66,30.2333,202.58,52.336,10.131,0.10214,0.4196,255.89,0.59498,170.64
5149,1.17231,323.1815,57631.28,0.0065757,225.21,,5.3583,13.6977,2033.43,29.7469,198.72,51.314,9.922,0.10079,0.41298,258.7,0.58501,168.98
5150,1.17378,324.1944,57556.75,0.0068675,225.63,,5.4312,13.8112,2033.65,29.7783,198.83,51.418,9.964,0.10138,0.41505,257.0,0.58624,172.41
5151,1.16238,321.9497,57051.94,0.0069532,222.84,,5.4107,13.571,2008.52,29.293,195.23,50.709,9.749,0.10143,0.40809,257.23,0.57831,171.61
5152,1.16495,322.9485,56600.0,0.0069987,225.17,,5.508,13.5513,2001.76,29.4039,195.6,51.176,9.733,0.10552,0.40752,253.47,0.57817,173.98
5153,1.1713,327.779,56933.46,0.0071193,227.72,,5.5361,13.7757,2010.64,29.8919,197.91,51.788,9.969,0.10773,0.41221,253.8,0.58658,178.68
5154,1.18031,333.3151,57363.48,0.0070389,228.95,,5.5456,13.893,2013.56,30.0674,199.93,52.444,10.141,0.10635,0.4148,256.03,0.59275,178.58
5155,1.181,334.0,57492.42,0.0071199,230.59,,5.6213,13.8966,2015.27,30.0545,199.25,52.325,10.172,0.10673,0.41596,250.91,0.59115,178.32
5156,1.17319,332.3962,57547.52,0.0071862,230.36,,5.5636,13.8635,2012.87,29.9054,198.42,51.842,10.038,0.1112,0.41429,249.77,0.58923,176.13
5157,1.17367,333.5806,57477.08,0.0073917,228.91,,5.5679,13.8587,2014.17,29.7147,198.0,51.957,9.964,0.11062,0.41218,248.85,0.58698,176.69
5158,1.17395,334.5663,57439.98,0.0072547,231.18,,5.625,13.948,2018.76,30.1041,198.32,52.547,10.066,0.11712,0.41067,249.23,0.5884,180.39
5159,1.17225,336.5,57614.52,0.007173,234.5,,5.7607,14.0615,2034.58,30.386,200.3,52.445,10.16,0.11472,0.41645,252.77,0.5924,185.96
5160,1.17206,339.388,57429.84,0.0072059,237.72,,5.7666,14.0666,2036.82,30.4824,200.42,52.834,10.252,0.11527,0.42084,252.83,0.59326,187.15
5161,1.18168,345.8583,57686.35,0.0072056,246.26,,5.8391,14.2006,2058.16,30.753,202.58,53.492,10.426,0.11711,0.4247,255.66,0.59615,185.18
5162,1.1832,341.8092,57708.05,0.0071671,250.28,,5.957,14.2316,2055.06,30.718,202.29,53.521,10.384,0.11899,0.4232,262.32,0.59424,186.42
5163,1.17274,337.6736,57275.55,0.0073177,258.47,,5.8,14.0718,2043.13,30.375,199.77,52.407,10.197,0.11627,0.41987,263.57,0.58691,183.54
